date,player,team,salary,batting_order,blended_rating,player_score,attack_conf,is_hot_run_msmi,is_anti_chalk_smash,is_cold_high_br_warning,is_cold_streak_msmi,platoon_label,is_strong_edge,actual_dk_pts,dk_pts_per_1k_salary,batting_order_tier,team_actual_runs
2026-08-02,Caleb Durbin,Boston Red Sox,2900,6,42.0,28.3,55.65248226950355,N,N,N,N,PLATOON TRAP,N,11.0,3.79,5-6,8
2026-08-02,Cal Raleigh,Seattle Mariners,4600,6,34.5,27.1,41.91681109185442,N,N,N,N,NEUTRAL,N,17.5,3.8,5-6,0
2026-08-02,Haoyu Lee,Detroit Tigers,3000,6,32.5,27.1,38.0,N,N,N,N,NEUTRAL,N,5.0,1.67,5-6,0
2026-08-02,Sungmun Song,San Diego Padres,2600,9,19.6,25.1,14.0,N,N,N,Y,NEUTRAL,N,-1.0,-0.38,7+,0
2026-08-02,Alika Williams,Athletics,3000,1,30.1,25.0,35.14689265536723,N,N,N,N,NEUTRAL,N,2.5,0.83,1-4,0
2026-08-02,Brooks Lee,Minnesota Twins,3400,6,31.3,24.9,37.72337482710927,N,N,N,N,STRONG EDGE,Y,-1.0,-0.29,5-6,0
2026-08-02,Masataka Yoshida,Boston Red Sox,3000,5,41.4,24.6,58.14124293785311,N,N,N,N,NEUTRAL,N,21.0,7.0,5-6,8
2026-08-02,Colt Emerson,Seattle Mariners,3800,8,24.1,21.0,27.108019639934533,N,N,N,N,NEUTRAL,N,11.5,3.03,7+,0
2026-08-02,Jarren Duran,Boston Red Sox,4700,8,33.1,18.7,47.54621848739496,N,N,N,N,PLATOON TRAP,N,13.5,2.87,7+,8
2026-08-02,Carlos Narvaez,Boston Red Sox,2100,9,12.3,16.2,8.325884543761639,N,N,N,Y,PLATOON TRAP,N,1.0,0.48,7+,8
