date,player,team,salary,batting_order,blended_rating,player_score,attack_conf,is_hot_run_msmi,is_anti_chalk_smash,is_cold_high_br_warning,is_cold_streak_msmi,platoon_label,is_strong_edge,actual_dk_pts,dk_pts_per_1k_salary,batting_order_tier,team_actual_runs
2026-08-16,Christian Walker,Houston Astros,3000,6,51.0,51.9,50.01307189542484,N,N,N,N,NEUTRAL,N,-1.5,-0.5,5-6,2
2026-08-16,Adley Rutschman,Boston Red Sox,4000,4,46.8,51.2,42.309782608695656,N,N,N,Y,NEUTRAL,N,1.0,0.25,1-4,0
2026-08-16,Billy Cook,Pittsburgh Pirates,3000,8,47.3,50.8,43.81057268722467,N,N,N,N,NEUTRAL,N,1.5,0.5,7+,0
2026-08-16,Nathaniel Lowe,Cleveland Guardians,3000,5,63.7,50.1,77.2279855247286,Y,N,N,N,STRONG EDGE,Y,4.5,1.5,5-6,0
2026-08-16,Josh Naylor,Seattle Mariners,4700,5,64.9,48.3,81.57850070721358,N,N,N,N,NEUTRAL,N,8.0,1.7,5-6,3
2026-08-16,Drew Cavanaugh,San Francisco Giants,3000,6,54.2,47.5,60.88748019017433,N,N,N,N,NEUTRAL,N,6.0,2.0,5-6,0
2026-08-16,Esmerlyn Valdez,Pittsburgh Pirates,3000,2,54.7,47.5,61.805111821086264,N,N,N,N,PLATOON TRAP,N,15.5,5.17,1-4,0
2026-08-16,Brandon Nimmo,Texas Rangers,3600,3,51.6,47.3,55.842173350582144,N,N,N,N,PLATOON TRAP,N,2.0,0.56,1-4,0
2026-08-16,Kyle Tucker,Los Angeles Dodgers,4800,6,47.7,47.2,48.114285714285714,N,N,N,N,NEUTRAL,N,0.0,0.0,5-6,0
2026-08-16,Steven Kwan,Cleveland Guardians,3200,1,51.7,46.4,57.01149425287357,N,N,N,N,NEUTRAL,N,0.0,0.0,1-4,0
2026-08-16,Adael Amador,Colorado Rockies,2000,9,47.0,46.1,48.0,N,N,N,N,ELITE PLATOON,N,26.0,13.0,7+,0
2026-08-16,Andy Pages,Los Angeles Dodgers,5000,3,46.5,45.7,47.380710659898476,N,N,N,N,PLATOON TRAP,N,15.5,3.1,1-4,0
2026-08-16,Jackson Chourio,Milwaukee Brewers,5400,3,46.2,45.2,47.118306351183065,N,N,N,N,PLATOON TRAP,N,18.5,3.43,1-4,0
2026-08-16,Gavin Sheets,San Diego Padres,3200,7,47.2,44.6,49.80225988700565,N,N,N,N,NEUTRAL,N,13.5,4.22,7+,0
2026-08-16,William Contreras,Milwaukee Brewers,4500,1,48.1,44.5,51.732394366197184,N,N,N,N,NEUTRAL,N,5.0,1.11,1-4,0
2026-08-16,Drew Gilbert,San Francisco Giants,2700,1,53.6,44.3,62.89772727272727,N,N,N,N,ELITE PLATOON,N,7.0,2.59,1-4,0
2026-08-16,Jeremy Pena,Houston Astros,3000,1,33.6,44.3,22.936117936117938,N,N,N,Y,STRONG EDGE,Y,14.0,4.67,1-4,2
2026-08-16,Jo Adell,Cleveland Guardians,3600,4,50.5,44.1,56.84671532846715,N,N,N,N,PLATOON TRAP,N,-1.0,-0.28,1-4,0
2026-08-16,Troy Johnston,Colorado Rockies,4800,5,51.9,43.8,60.0,Y,N,N,N,STRONG EDGE,Y,5.0,1.04,5-6,0
2026-08-16,Cole Young,Seattle Mariners,3200,6,54.2,43.7,64.72176308539946,N,N,N,N,NEUTRAL,N,1.5,0.47,5-6,3
2026-08-16,Luis Rengifo,San Diego Padres,2700,6,51.3,42.3,60.25954198473282,N,N,N,N,NEUTRAL,N,16.5,6.11,5-6,0
2026-08-16,Isaac Paredes,Houston Astros,3000,3,49.9,42.1,57.61290322580645,Y,N,N,N,NEUTRAL,N,5.0,1.67,1-4,2
2026-08-16,Anthony Seigler,Boston Red Sox,2300,8,51.0,41.6,60.33149171270719,Y,N,N,N,STRONG EDGE,Y,9.0,3.91,7+,0
2026-08-16,Rafael Devers,San Francisco Giants,3700,2,48.4,41.0,55.7286432160804,N,N,N,N,STRONG EDGE,Y,25.0,6.76,1-4,0
2026-08-16,Brandon Lowe,Pittsburgh Pirates,3000,4,43.7,40.8,46.666666666666664,N,N,N,N,STRONG EDGE,Y,11.0,3.67,1-4,0
2026-08-16,Luis Lara,Milwaukee Brewers,2000,2,38.9,40.7,37.19558359621451,N,N,N,Y,ELITE PLATOON,N,4.0,2.0,1-4,0
2026-08-16,Lawrence Butler,Athletics,3000,1,49.8,40.4,59.263803680981596,N,N,N,N,NEUTRAL,N,19.0,6.33,1-4,0
2026-08-16,Ty France,San Diego Padres,2800,4,52.1,40.4,63.84119677790564,Y,N,N,N,NEUTRAL,N,-0.5,-0.18,1-4,0
2026-08-16,Brock Rodden,Seattle Mariners,3000,9,50.0,40.1,60.0,N,N,N,N,NEUTRAL,N,8.5,2.83,7+,3
2026-08-16,Nick Sogard,Boston Red Sox,2300,1,45.2,39.7,50.77677224736048,N,N,N,N,NEUTRAL,N,-1.5,-0.65,1-4,0
2026-08-16,Zac Veen,Colorado Rockies,2000,6,43.9,39.7,48.0,N,N,N,N,NEUTRAL,N,7.0,3.5,5-6,0
2026-08-16,Tommy Edman,Los Angeles Dodgers,3700,7,39.6,38.8,40.43478260869565,N,N,N,N,NEUTRAL,N,0.0,0.0,7+,0
2026-08-16,Henry Bolte,Athletics,3200,1,47.7,38.6,56.77918424753868,N,N,N,N,PLATOON TRAP,N,11.0,3.44,1-4,0
2026-08-16,Zack Gelof,Athletics,4800,1,47.5,37.9,57.019230769230774,N,N,N,N,NEUTRAL,N,19.0,3.96,1-4,0
2026-08-16,Jake Burger,Texas Rangers,3500,4,47.9,37.8,57.90344827586207,N,N,N,N,PLATOON TRAP,N,22.0,6.29,1-4,0
2026-08-16,Jake Mccarthy,Colorado Rockies,4100,1,42.0,37.7,46.373493975903614,N,N,N,N,NEUTRAL,N,11.0,2.68,1-4,0
2026-08-16,Andruw Monasterio,Boston Red Sox,2400,6,41.9,37.3,46.50586701434159,N,N,N,N,PLATOON TRAP,N,-0.5,-0.21,5-6,0
2026-08-16,Willi Castro,Colorado Rockies,4300,4,42.3,37.2,47.48993288590604,N,N,N,N,NEUTRAL,N,6.5,1.51,1-4,0
2026-08-16,Brendan Donovan,Seattle Mariners,3400,1,52.7,36.9,68.49933422103862,N,N,N,N,NEUTRAL,N,1.5,0.44,1-4,3
2026-08-16,Wyatt Langford,Texas Rangers,4000,1,43.1,35.3,50.98978288633461,N,N,N,N,NEUTRAL,N,4.0,1.0,1-4,0
2026-08-16,Cal Raleigh,Seattle Mariners,4600,7,36.7,34.2,39.100538599640934,N,N,N,N,NEUTRAL,N,15.5,3.37,7+,3
2026-08-16,Joey Ortiz,Milwaukee Brewers,2100,8,41.2,33.9,48.48672566371681,Y,N,N,N,NEUTRAL,N,-2.0,-0.95,7+,0
2026-08-16,Cody Freeman,Texas Rangers,2000,6,40.8,33.4,48.228782287822874,N,N,N,N,NEUTRAL,N,2.5,1.25,5-6,0
2026-08-16,Ben Rortvedt,Los Angeles Dodgers,3000,9,35.6,33.2,38.0,N,N,N,N,PLATOON TRAP,N,-0.5,-0.17,7+,0
2026-08-16,Jonathan Ornelas,Milwaukee Brewers,3000,9,36.0,32.9,39.06145251396648,N,N,N,N,NEUTRAL,N,2.0,0.67,7+,0
2026-08-16,Jung Hoo Lee,San Francisco Giants,3600,4,37.8,32.9,42.77939233817702,N,N,N,N,NEUTRAL,N,3.0,0.83,1-4,0
2026-08-16,Yainer Diaz,Houston Astros,3000,8,29.2,32.6,25.816568047337277,N,N,N,N,NEUTRAL,N,2.5,0.83,7+,2
2026-08-16,Manny Machado,San Diego Padres,3900,3,38.9,32.1,45.66477272727273,N,N,N,N,NEUTRAL,N,3.5,0.9,1-4,0
2026-08-16,Turner Hill,San Francisco Giants,3000,7,38.4,31.8,45.0,N,N,N,N,NEUTRAL,N,8.5,2.83,7+,0
2026-08-16,Rhys Hoskins,Cleveland Guardians,3300,6,33.5,31.1,35.888563049853374,N,N,N,N,NEUTRAL,N,1.5,0.45,5-6,0
2026-08-16,Evan Carter,Texas Rangers,3000,9,26.8,31.0,22.624203821656053,N,N,N,Y,NEUTRAL,N,4.0,1.33,7+,0
2026-08-16,Nick Yorke,Pittsburgh Pirates,3000,7,34.8,30.8,38.864818024263435,N,N,N,N,PLATOON TRAP,N,16.5,5.5,7+,0
2026-08-16,Brayan Rocchio,Cleveland Guardians,3400,9,27.7,30.1,25.251798561151084,N,N,N,N,NEUTRAL,N,2.0,0.59,7+,0
2026-08-16,Jake Mangum,Pittsburgh Pirates,3000,6,35.4,30.1,40.64150943396226,N,N,N,N,NEUTRAL,N,5.0,1.67,5-6,0
2026-08-16,Alika Williams,Athletics,3000,1,44.4,30.0,58.84033613445378,Y,N,N,N,NEUTRAL,N,2.0,0.67,1-4,0
2026-08-16,Max Muncy,Athletics,3500,1,38.9,30.0,47.84615384615385,N,N,N,N,PLATOON TRAP,N,10.0,2.86,1-4,0
2026-08-16,Connor Wong,Boston Red Sox,2600,9,28.2,29.7,26.728291316526608,N,N,N,N,NEUTRAL,N,21.0,8.08,7+,0
2026-08-16,Mickey Moniak,Colorado Rockies,4500,3,22.9,29.6,16.20451843043995,N,N,N,Y,NEUTRAL,N,8.5,1.89,1-4,0
2026-08-16,Lamonte Wade,Houston Astros,3000,7,22.2,29.4,15.05797101449275,N,N,N,N,NEUTRAL,N,4.5,1.5,7+,2
2026-08-16,Caleb Durbin,Boston Red Sox,2900,5,33.3,29.3,37.368998628257884,N,N,N,N,NEUTRAL,N,2.5,0.86,5-6,0
2026-08-16,Travis Bazzana,Cleveland Guardians,4600,7,32.4,29.2,35.66666666666667,N,N,N,N,STRONG EDGE,Y,0.0,0.0,7+,0
2026-08-16,Jonah Heim,Athletics,3200,1,23.9,28.8,18.989690721649485,N,N,N,Y,PLATOON TRAP,N,3.5,1.09,1-4,0
2026-08-16,Justin Foscue,Texas Rangers,3000,5,29.3,27.8,30.712975098296198,N,N,N,N,PLATOON TRAP,N,3.0,1.0,5-6,0
2026-08-16,Austin Wynns,Texas Rangers,3000,8,37.8,27.5,48.0,N,N,N,N,NEUTRAL,N,2.0,0.67,7+,0
2026-08-16,Ceddanne Rafaela,Boston Red Sox,4200,2,33.3,27.5,39.00508905852417,N,N,N,N,NEUTRAL,N,-1.0,-0.24,1-4,0
2026-08-16,Freddy Fermin,San Diego Padres,2100,9,26.6,27.2,25.931153184165233,N,N,N,N,NEUTRAL,N,3.0,1.43,7+,0
2026-08-16,Jordan Beck,Colorado Rockies,2200,7,33.6,26.9,40.282051282051285,N,N,N,N,NEUTRAL,N,9.0,4.09,7+,0
2026-08-16,Jacob Wilson,Athletics,3700,1,30.8,26.8,34.70553935860058,N,N,N,N,NEUTRAL,N,-0.5,-0.14,1-4,0
2026-08-16,Jose Altuve,Houston Astros,3000,4,29.6,26.7,32.59659090909091,N,N,N,N,PLATOON TRAP,N,4.5,1.5,1-4,2
2026-08-16,Jarren Duran,Boston Red Sox,4700,7,29.7,25.6,33.84552845528455,N,N,N,N,NEUTRAL,N,4.0,0.85,7+,0
2026-08-16,Tommy White,Athletics,3000,1,32.8,25.0,40.653399668325044,N,N,N,N,PLATOON TRAP,N,19.0,6.33,1-4,0
2026-08-16,Osleivis Basabe,San Francisco Giants,3000,5,28.9,24.7,33.19496855345912,N,N,N,N,NEUTRAL,N,8.5,2.83,5-6,0
2026-08-16,Henry Davis,Pittsburgh Pirates,3000,9,14.3,23.4,5.281138790035584,N,N,N,Y,STRONG EDGE,Y,2.0,0.67,7+,0
2026-08-16,Daulton Varsho,Houston Astros,3100,5,23.8,22.9,24.64447806354009,N,N,N,N,PLATOON TRAP,N,-0.5,-0.16,5-6,2
2026-08-16,Nick Allen,Houston Astros,3000,9,17.2,22.6,11.701298701298697,N,N,N,N,NEUTRAL,N,14.0,4.67,7+,2
2026-08-16,Elias Diaz,Texas Rangers,2700,7,17.0,22.5,11.52132701421801,N,N,N,Y,NEUTRAL,N,-1.0,-0.37,7+,0
2026-08-16,Brandon Lockridge,Milwaukee Brewers,3000,7,15.8,22.1,9.558421851289832,N,N,N,Y,NEUTRAL,N,2.5,0.83,7+,0
2026-08-16,Darell Hernaiz,Athletics,2000,1,24.8,22.0,27.55954323001631,N,N,N,N,NEUTRAL,N,2.5,1.25,1-4,0
2026-08-16,Jake Cronenworth,San Diego Padres,2000,2,29.4,19.6,39.21160409556314,N,N,N,N,NEUTRAL,N,14.0,7.0,1-4,0
