date,player,team,salary,batting_order,blended_rating,player_score,attack_conf,is_hot_run_msmi,is_anti_chalk_smash,is_cold_high_br_warning,is_cold_streak_msmi,platoon_label,is_strong_edge,actual_dk_pts,dk_pts_per_1k_salary,batting_order_tier,team_actual_runs
2026-08-23,Travis Bazzana,Cleveland Guardians,4600,6,39.7,32.2,47.20797720797721,N,N,N,N,STRONG EDGE,Y,2.0,0.43,5-6,0
2026-08-23,Connor Norby,Colorado Rockies,3100,5,40.9,31.9,49.92878338278932,N,N,N,N,NEUTRAL,N,6.0,1.94,5-6,0
2026-08-23,Mickey Moniak,Colorado Rockies,4500,4,27.7,31.9,23.592814371257486,N,N,N,Y,NEUTRAL,N,-1.0,-0.22,1-4,0
2026-08-23,Ryan Waldschmidt,Arizona Diamondbacks,2700,9,30.0,31.9,28.05761316872428,N,N,N,N,PLATOON TRAP,N,-1.0,-0.37,7+,0
2026-08-23,Michael Conforto,Chicago Cubs,3500,8,25.6,31.2,19.973684210526315,N,N,N,Y,PLATOON TRAP,N,14.0,4.0,7+,0
2026-08-23,Nick Yorke,Pittsburgh Pirates,3000,6,38.4,30.1,46.71328671328671,N,N,N,N,PLATOON TRAP,N,-0.5,-0.17,5-6,0
2026-08-23,Brooks Lee,Minnesota Twins,3400,6,37.9,29.9,45.97278911564626,N,N,N,N,NEUTRAL,N,13.5,3.97,5-6,0
2026-08-23,Sean Murphy,Atlanta Braves,3100,9,38.7,29.6,47.862068965517246,N,N,N,N,NEUTRAL,N,4.5,1.45,7+,4
2026-08-23,Ozzie Albies,Atlanta Braves,4200,4,36.5,29.4,43.59228650137741,N,N,N,N,PLATOON TRAP,N,7.0,1.67,1-4,4
2026-08-23,Ryan Ritter,Colorado Rockies,2000,8,31.2,29.4,33.0,N,N,N,N,NEUTRAL,N,2.0,1.0,7+,0
2026-08-23,Brayan Rocchio,Cleveland Guardians,3400,9,26.9,29.3,24.586156111929306,N,N,N,N,NEUTRAL,N,9.0,2.65,7+,0
2026-08-23,Jake Cronenworth,San Diego Padres,2000,2,39.5,28.3,50.75444264943457,N,N,N,N,NEUTRAL,N,2.0,1.0,1-4,0
2026-08-23,Eugenio Suarez,Cincinnati Reds,3000,5,34.9,28.2,41.63120567375886,N,N,N,N,NEUTRAL,N,11.0,3.67,5-6,0
2026-08-23,Hector Rodriguez,Cincinnati Reds,3000,9,33.5,26.2,40.726631393298064,Y,N,N,N,NEUTRAL,N,4.5,1.5,7+,0
2026-08-23,Pedro Ramirez,Chicago Cubs,2200,7,19.2,26.2,12.141304347826086,N,N,N,Y,PLATOON TRAP,N,31.5,14.32,7+,0
2026-08-23,Alek Thomas,Los Angeles Dodgers,2700,8,26.3,24.9,27.600355239786857,N,N,N,N,NEUTRAL,N,5.0,1.85,7+,0
2026-08-23,Jordan Beck,Colorado Rockies,2200,6,24.3,23.9,24.794326241134755,N,N,N,Y,NEUTRAL,N,4.5,2.05,5-6,0
2026-08-23,Christian Yelich,Milwaukee Brewers,5000,6,35.4,14.4,56.342182890855455,N,N,N,N,NEUTRAL,N,12.0,2.4,5-6,2
2026-08-23,David Hamilton,Milwaukee Brewers,3000,9,24.2,8.0,40.44175491679273,N,N,N,N,PLATOON TRAP,N,0.0,0.0,7+,2
2026-08-23,Austin Riley,Atlanta Braves,3500,8,14.3,3.9,24.799086757990864,N,N,N,Y,PLATOON TRAP,N,12.5,3.57,7+,4
